speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,hp,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
75.4529405145298,112.81873075378,1601.97299999984,12.6759767627664,-16.3030433181955,1,12.375,12200.966101364,48.0326446476237,82.2991349911978,-27.8103164871731,152.041927637111,56.9588423241533,0,100,34.655,1,82.3571881694064,1.56,1.6,-272.656404779404,4.4708556926485,0.815483041485003,-329.775822940915,-93.3370094016028,0,2486.29648351283,
74.8516952808696,112.829058612142,1602.18599999984,0,-16.2964188927361,1,12.375,12103.7429492314,48.4153072665661,82.2937655726628,-27.3688704583864,149.628495729731,19.8474161943639,0,100,0,1,0,1.56,1.6,-272.656404779404,1.49029161854799,-30.2215550418573,-329.75819778904,-93.1338333941719,0,2486.73792954161,
74.2457896987816,112.839472123132,1602.39899999984,0,-16.2897967220863,1,12.375,12005.7662048227,48.8009359649627,82.2777835980017,-26.9275756040457,147.21589030896,19.5816161828618,0,100,0,1,0,1.56,1.6,-272.656405986823,0.496757431333909,-9.99112181113705,-329.740572637165,-92.9306573867411,0,2487.17922439595,
73.635107380865,112.849973423687,1602.61199999984,0,-16.2831767910463,1,12.375,11907.0170479469,49.1489595349563,82.1829742584234,-26.4864309568268,144.804106086336,19.3151084054326,0,100,0,1,0,1.56,1.6,-272.656404779404,0.16559219810979,-3.30240449245185,-329.72294748529,-92.7274813793102,0,2487.62036904317,
73.0195270603986,112.860564741563,1602.82499999984,0,-16.276559083691,1,12.375,11807.4758694129,49.4972336669165,82.0734226656786,-26.0454355041762,142.393137526121,19.0478853297811,0,100,0,1,0,1.56,1.6,-272.656404779404,0.0551973993699299,-1.09150876456267,-329.705322333415,-92.5243053718794,0,2488.06136449582,
72.3989223001081,112.87124840085,1603.03799999984,0,-16.2699435833188,1,12.375,11707.1222239351,49.8483504537832,81.9531205140255,-25.6045881852117,139.982978828361,18.7799394264478,0,100,0,1,0,1.56,1.6,-272.656404779404,0.0184053008740931,-0.360631076039966,-329.68769718154,-92.3211293644485,0,2488.50221181479,
71.7731611781843,112.882026827912,1603.25099999984,0,-16.2633302723975,1,12.375,11605.9347793626,50.2023845323699,81.8217986920481,-25.1638878873521,137.573623910458,18.5112631673542,0,100,0,1,0,1.56,1.6,-272.656404779404,0.00613510029136436,-0.119213350233888,-329.670072029664,-92.1179533570177,0,2488.94291211265,
71.1421059493397,112.892902557813,1603.46399999984,0,-16.2567191325032,1,12.375,11503.8912618706,50.5594138342135,81.6791762252851,-24.7233334426488,135.165066387113,18.2418490243773,0,100,0,1,0,1.56,1.6,-272.656403571986,0.00204514627029399,-0.0393811714186723,-329.652446877789,-91.9147773495868,0,2489.38346655735,
70.5056126784342,112.903878241274,1603.67699999984,0,-16.2501101442557,1,12.375,11400.9683967164,50.838990129331,81.3960270985212,-24.2829236237862,132.757299548463,17.971689467953,0,100,0,1,0,1.56,1.6,-272.656403571986,0.00068171542343133,-0.0130085880223622,-329.634821725914,-91.711601342156,0,2489.82387637621,
69.8635308439039,112.91495665221,1603.88999999984,0,-16.2435032872461,1,12.375,11297.1418441131,51.1178291257019,81.0971392284861,-23.8426571397135,130.350316336197,17.6638534313564,0,100,0,1,0,1.56,1.6,-272.656404779404,0.000221183563533171,-0.00435322212493431,-329.617196574039,-91.5084253347251,0,2490.26414286029,
69.2157029078928,112.926140695912,1604.10299999984,0,-16.2368985399586,1,12.375,11192.3861297183,51.3991635005181,80.787335847217,-23.4025326308692,127.944109317449,17.3357285967293,0,100,0,1,0,1.56,1.6,-272.656404779404,7.37278545110571E-05,-0.00138067466034728,-329.599571422164,-91.3052493272943,0,2490.70426736913,
68.5619638496024,112.937433417946,1604.31599999984,0,-16.2302958796841,1,12.375,11086.6745691754,51.683064917906,80.466314599858,-22.9625486639478,125.538670656188,17.0062223207151,0,100,0,1,0,1.56,1.6,-272.656404779404,2.45759515036857E-05,-0.000455795797581489,-329.581946270289,-91.1020733198634,0,2491.14425133605,
67.9021406579352,112.94883801384,1604.52899999984,0,-16.2236952824258,1,12.375,10979.9791860727,52.0032778530989,80.1856744475619,-22.5227037261588,123.133992081829,16.6753206648459,0,100,0,1,0,1.56,1.6,-272.656404779404,2.42849984563057E-06,-0.000203363252486674,-329.564321118414,-90.8988973124326,0,2491.58409627384,
67.2360517790041,112.960357839645,1604.74199999984,0,-16.2170967227944,1,12.375,10872.2706226037,52.4736777792964,80.1173007273294,-22.0829962189152,120.730064854727,16.343009600487,0,100,0,1,0,1.56,1.6,-272.656404779404,8.09499948543522E-07,-1.47173469141631E-05,-329.546695966539,-90.6957213050017,0,2492.02380378109,
66.5635065134949,112.971996423484,1604.95499999984,0,-16.2105001738934,1,12.375,10763.518042119,52.9486372828505,80.0338264599392,-21.6434244508833,118.326879728184,16.0092750064189,0,100,0,1,0,1.56,1.6,-272.656405986823,-5.49365067275016E-06,-5.67134626196422E-05,-329.529070814664,-90.4925452975709,0,2492.46337554912,
65.8843043582026,112.983757478188,1605.16799999984,0,-16.2039056071917,1,12.375,10653.6890226509,53.4282979615206,79.9348024187276,-21.2039866303136,115.924426906517,15.6741026664168,0,100,0,1,0,1.56,1.6,-272.656405986823,-7.41276973165471E-06,-1.70877258001662E-05,-329.511445662789,-90.28936929014,0,2492.90281336969,
65.1982342852798,112.995644915145,1605.38099999984,0,-16.1973129923823,1,12.375,10542.7494403655,53.9128088456944,79.8197558453388,-20.7646808565629,113.522695998709,15.3374782668291,0,100,0,1,0,1.56,1.6,-272.656405986823,-2.4709232438849E-06,4.35341071348098E-05,-329.493820510914,-90.0861932827092,0,2493.34211914344,
64.5050739518369,113.007662859528,1605.59399999984,0,-16.1907222972262,1,12.375,10430.6633417525,54.6084410077642,79.9901032611111,-20.3255051107019,111.121675967061,14.9993873941517,0,100,0,1,0,1.56,1.6,-272.656407194241,-9.48206560068387E-07,1.32683687954558E-05,-329.476195359039,-89.8830172752783,0,2493.7812948893,
63.8045888314783,113.019815667055,1605.80699999984,0,-16.1841334873783,1,12.375,10317.3928031927,55.4398463462233,80.3260727081285,-19.8864572450877,108.721355070183,14.6598155325983,0,100,0,1,0,1.56,1.6,-272.656407194241,-3.16068853356129E-07,5.4470792614679E-06,-329.458570207164,-89.6798412678475,0,2494.22034275491,
63.0965312581315,113.032107942475,1606.01999999984,0,-16.1775465261925,1,12.375,10202.8977763414,56.2802394242599,80.638793724857,-19.4475349717611,106.321720799562,14.3187480616635,0,100,0,1,0,1.56,1.6,-272.656405986823,5.35163107751253E-06,4.82839936946085E-05,-329.440945055289,-89.4766652604166,0,2494.65926502824,
62.3806393710835,113.044544560013,1606.23299999984,0,-16.1709613745051,1,12.375,10087.1359175384,57.1299310441855,80.9274997966831,-19.0087358495059,103.922759808812,13.9761702536794,0,100,0,1,0,1.56,1.6,-272.656405986823,7.04862622266229E-06,1.42891678938835E-05,-329.423319903414,-89.2734892529858,0,2495.09806415049,
61.6566359484443,113.057130686031,1606.44599999984,0,-16.1643779903913,1,12.375,9970.06239917511,57.9333125260978,81.1130605773512,-18.5700572693806,101.524457834574,13.6320672713639,0,100,0,1,0,1.56,1.6,-272.656405986823,2.34954207422076E-06,-3.90975698649151E-05,-329.405694751539,-89.0703132455549,0,2495.53674273062,
60.9242271142503,113.069871804194,1606.65899999984,0,-16.1577963288912,1,12.375,9851.62970062947,58.5813193432593,81.0460360840888,-18.1314964385006,99.1267996078553,12.7336658081403,0,100,0,1,0,1.56,1.6,-272.656404779404,6.04792988823171E-06,3.03971960129754E-05,-329.388069599663,-88.8671372381241,0,2495.9753035615,
60.1831009020505,113.082773743507,1606.87199999984,0,-16.1512163417019,1,12.375,9731.78737599348,59.2370389570336,80.9562725986786,-17.6930503618111,96.7297687543752,12.5954059866133,0,100,0,1,0,1.56,1.6,-272.656404779404,2.01597662941057E-06,-3.27257125980511E-05,-329.370444447788,-88.6639612306932,0,2496.41374963819,
59.4329256549869,113.095842709622,1607.08499999984,0,-16.1446379768284,1,12.375,9610.4817953615,59.9007648044942,80.8429361964567,-17.2547158215428,94.3333476822503,12.3831017836512,0,100,0,1,0,1.56,1.6,-272.656404779404,1.5811839388473,12.6697844575682,-329.352819295913,-88.4607852232624,0,2496.85208417846,
58.673348239007,113.109085319898,1607.29799999984,0,-16.1380611781887,1,12.375,9487.65585590128,60.5416737754145,80.663655163499,-16.8164893539889,91.9375174550312,12.1705102764607,0,100,0,1,0,1.56,1.6,-272.656404779404,-2.64464831555158,-33.4169857493299,-329.335194144038,-88.2576092158315,0,2497.29031064601,
57.9039920417863,113.122508642776,1607.51099999984,0,-16.131485885164,1,12.375,9363.24865827383,60.9085787645192,80.0883919209925,-16.3783672231719,89.5422576477361,11.9576281131051,0,100,0,1,0,1.56,1.6,-272.274359576041,-2.47188407156709,1.34779066912236,-329.317568992163,-88.0544332084007,0,2497.72843277683,
57.124454725052,113.135931965654,1607.72399999984,-15.2065696472226,0,1,12.375,9237.19514317733,61.2803391165336,79.4924402799848,-15.9403453908862,87.1475461830689,0,3.67030008363928,0,-16.558,1,57.124454725052,1.56,1.6,-273.040707459572,-7.16553667848276,-36.6167271757379,-329.301378950876,-87.8521432974738,0,2498.16645460911,
57.0986012080514,113.149355288532,1607.93699999984,-15.1928083135194,-0.535004079502054,1,12.375,9233.01455217088,61.2926686258138,79.4724499260016,-15.925920019658,87.0686811601039,99.9999990593643,97.6697406138467,0,-16.558,1,57.124454725052,1.6,1.56,-273.807009017676,-8.72911185459878,-12.197964024487,-329.282483728159,-87.6500770780726,0,2498.18087998034,
57.0888375755152,113.162784689319,1608.14999999984,-15.1876129387847,-0.201953921247735,1,12.375,9231.43574359446,61.2973248897163,79.464896762744,-15.9204739480175,87.0389069131746,97.3070573106209,97.6707144262885,0,-16.558,1,57.124454725052,1.6,1.56,-274.573258160607,-9.24799766656606,-4.04616676694017,-329.260886409761,-87.4482691673744,0,2498.18632605198,
57.081870760608,113.176216386872,1608.36299999984,-15.1839063356545,-0.144079060401473,1,12.375,9230.30918879172,61.3006473548591,79.4595059602452,-15.916588486964,87.017664688599,96.8398445644205,97.6714091139139,0,-16.558,1,57.124454725052,1.6,1.56,-275.339448812011,-9.41959500555382,-1.33785258686,-329.236590524392,-87.2467541402107,0,2498.19021151304,
57.0766697255428,113.189649723758,1608.57599999984,-15.1811394876013,-0.107548256611988,1,12.375,9229.46816586949,61.3031277218475,79.4554808027084,-15.913688127801,87.0018081197541,96.5450735149123,97.6719276345954,0,-16.558,1,57.124454725052,1.6,1.56,-276.105574910393,-9.475602932379,-0.436610533313119,-329.209600043149,-87.0455665233998,0,2498.1931118722,
57.0726944004552,113.203084284739,1608.78899999984,-15.179024863069,-0.082195240348609,1,12.375,9228.82534391576,61.3050235493111,79.4524038451018,-15.9114714644641,86.9896893879586,96.3405615028737,97.6723239029389,0,-16.558,1,57.124454725052,1.6,1.56,-276.87163041084,-9.49317885795938,-0.137000875981785,-329.179919378865,-86.8447407900863,0,2498.19532853554,
57.0696115873403,113.216519781486,1609.00199999984,-15.1773851005309,-0.0637369047396627,1,12.375,9228.32684381684,61.3064937389532,79.450017468694,-15.9097525770475,86.9802920495164,96.191700017555,97.6726311714856,0,-16.558,1,57.124454725052,1.6,1.56,-277.637609286332,-9.49799966423907,-0.0375746176392866,-329.147553385384,-86.64431135409,0,2498.19704742295,
57.0671975811438,113.229956003999,1609.21499999984,-15.1761011413178,-0.0499066814482838,1,12.375,9227.93649179647,61.3076449754292,79.4481486656808,-15.9084066618412,86.9729337894082,96.0801821955014,97.6728717592868,0,-16.558,1,57.124454725052,1.6,1.56,-278.403505529387,-9.49859720073861,-0.00465710327791202,-329.112507356766,-86.444312564264,0,2498.19839333816,
57.0652942869701,113.243392794879,1609.42799999984,-15.1750888573988,-0.039346658794918,1,12.375,9227.62872343732,61.3085526539929,79.4466751414176,-15.9073455313117,86.9671324771053,95.9950443494027,97.6730614356053,0,-16.558,1,57.124454725052,1.6,1.56,-279.169313153561,-9.49779676076714,0.00623823638766234,-329.074787026418,-86.2447786988643,0,2498.19945446869,
57.0637861266532,113.256830033915,1609.64099999984,-15.1742867529087,-0.0311770461350734,1,12.375,9227.38484940437,61.3092718937243,79.4455074728048,-15.9065047221805,86.962535685079,95.9291853992674,97.6732117264602,0,-16.558,1,57.124454725052,1.6,1.56,-279.935026194855,-9.49652672146625,0.00989773302567279,-329.034398566158,-86.0457439599297,0,2498.20029527782,
57.0625865846723,113.270267628089,1609.85399999984,-15.1736488000524,-0.0247965596731499,1,12.375,9227.19087987918,61.3098439537649,79.4445787117483,-15.9058359856339,86.9588796319851,95.8777535323562,97.673331258111,0,-16.558,1,57.124454725052,1.6,1.56,-280.700638713359,-9.49508667499855,0.0112223446776286,-328.991348585197,-85.8472424676757,0,2498.20096401437,
57.0616297846549,113.283705504742,1610.06699999984,-15.173139954359,-0.0197782573460689,1,12.375,9227.03616245533,61.3103002504728,79.4438378744864,-15.9053025861696,86.9559634809665,95.8373045269905,97.6734265979997,0,-16.558,1,57.124454725052,1.6,1.56,-281.466144794612,-9.49356908174903,0.0118264215076902,-328.945644129061,-85.6493082549005,0,2498.20149741383,
57.0608649262188,113.297143606718,1610.27999999984,-15.1727331932356,-0.0158103188262523,1,12.375,9226.91248255914,61.3106650104853,79.4432456407241,-15.9048761972503,86.9536323678617,95.8053233685294,97.673502809998,0,-16.558,1,57.124454725052,1.6,1.56,-282.23153855108,-9.49199914121268,0.0122341524721287,-328.897292678434,-85.4519752614063,0,2498.20192380275,
57.0602524579156,113.310581888823,1610.49299999984,-15.1724074789902,-0.0126601066206317,1,12.375,9226.81344460309,61.3109570958379,79.4427713942783,-15.9045347660339,86.9517657274618,95.7799340084749,97.6735638362873,0,-16.558,1,57.124454725052,1.6,1.56,-282.996814123637,-9.49038095594712,0.0126099425083528,-328.846302147931,-85.255277328435,0,2498.20226523397,
57.0597613595112,113.32402031517,1610.70599999984,-15.1721463124962,-0.0101512052030976,1,12.375,9226.7340325226,61.3111913000406,79.4423911211012,-15.9042609972475,86.9502690046885,95.7597139813276,97.673612768483,0,-16.558,1,57.124454725052,1.6,1.56,-283.761965682974,-9.48871259661389,0.0130007916340929,-328.7926808848,-85.0592481931207,0,2498.20253900275,
57.0593671630784,113.337458857178,1610.91899999984,-15.1719366801685,-0.00814813162229921,1,12.375,9226.6702897807,61.3113792918165,79.442085878436,-15.90404124935,86.9490676198017,95.7435709903387,97.673652045014,0,-16.558,1,57.124454725052,1.6,1.56,-284.526987431057,-9.48699089085856,0.0134163814033805,-328.736437667558,-84.863921482959,0,2498.20275875065,
57.059050483052,113.350897492026,1611.13199999984,-15.1717682718523,-0.00654580431700315,1,12.375,9226.61908167349,61.3115303161172,79.4418406575048,-15.9038647146817,86.9481024861877,95.7306579205341,97.6736835977112,0,-16.558,1,57.124454725052,1.6,1.56,-285.291873602548,-9.48521284866821,0.0138552870036997,-328.677581704545,-84.6693307102946,0,2498.20293528532,
57.058795906806,113.36433620146,1611.34499999984,-15.171632890588,-0.00526208444685567,1,12.375,9226.57791593327,61.3116517232042,79.4416435250125,-15.9037228007484,86.9473266277756,95.7203126597204,97.6737089624262,0,-16.558,1,57.124454725052,1.6,1.56,-286.056618466117,-9.48337600689017,0.0143133998201719,-328.616122632421,-84.4755092668268,0,2498.20307719925,
57.0585911465574,113.377774970852,1611.55799999984,-15.1715240014431,-0.00423237017826333,1,12.375,9226.54480558881,61.3117493731055,79.4414849667887,-15.9036086572815,86.9467025934272,95.7120144916802,97.6737293635822,0,-16.558,1,57.124454725052,1.6,1.56,-286.821216325945,-9.48147844885147,0.0147864590376986,-328.55207051458,-84.2824904181364,0,2498.20319134272,
57.0584263843407,113.391213788471,1611.77099999984,-15.1714363830752,-0.00340560335987226,1,12.375,9226.51816304568,61.3118279479965,79.4413573807965,-15.9035168109887,86.9462004600766,95.705351888236,97.6737457794691,0,-16.558,1,57.124454725052,1.6,1.56,-287.585661522888,-9.47951873157077,0.0152707715485857,-328.485435839507,-84.0903072982315,0,2498.20328318901,
57.0582937618937,113.404652644896,1611.98399999984,-15.1713658563955,-0.00274127257860993,1,12.375,9226.49671759944,61.3118911954723,79.4412546822703,-15.9034428811243,86.9457962777256,95.6999983411025,97.6737589930897,0,-16.558,1,57.124454725052,1.6,1.56,-288.349948436121,-9.4774958065462,0.0157632618805671,-328.416229519054,-83.8989929041162,0,2498.20335711888,
57.0581869807398,113.418091532557,1612.19699999984,-15.1713090718571,-0.00220713442899651,1,12.375,9226.47945076755,61.3119421192684,79.4411719941273,-15.9033833565125,86.9454708504071,95.6956939879152,97.6737696320173,0,-16.558,1,57.124454725052,1.6,1.56,-289.114071484188,-9.47540894421283,0.0162614435085448,-328.344462886652,-83.7085800903813,0,2498.20341664349,
57.0581009869689,113.431530445368,1612.40999999984,-15.1712633417994,-0.00177746212890849,1,12.375,9226.46554531766,61.3119831295881,79.4411054029346,-15.9033354198027,86.945208775369,95.6922314918981,97.6737781998107,0,-16.558,1,57.124454725052,1.6,1.56,-289.878025126451,-9.47325767451279,0.0167632932328109,-328.270147695452,-83.5191015638181,0,2498.2034645802,
57.0580317217009,113.444969378434,1612.62299999984,-15.1712265077315,-0.00143168748081111,1,12.375,9226.4543449167,61.312016162106,79.4410517657145,-15.9032968083487,86.9449976824855,95.6894450938242,97.6737851008818,0,-16.558,1,57.124454725052,1.6,1.56,-290.641803864337,-9.47104173759421,0.0172671722037624,-328.193296116402,-83.3305898780565,0,2498.20350319165,
57.0579759228523,113.458408327813,1612.83599999984,-15.1711968349043,-0.00115334017103318,1,12.375,9226.44532207603,61.3120427725058,79.4410085564633,-15.903265703693,86.9448276300582,95.6872020616582,97.6737906602496,0,-16.558,1,57.124454725052,1.6,1.56,-291.40540224263,-9.46876104474891,0.0177717461030336,-328.11392073625,-83.1430774282291,0,2498.20353429631,
